user,login_count_mean,login_count_std,after_hours_logins_mean,after_hours_logins_std,usb_events_mean,usb_events_std,files_accessed_mean,files_accessed_std,unique_files_mean,unique_files_std,websites_visited_mean,websites_visited_std,email_count_mean,email_count_std,email_size_mean,email_size_std,attachments_mean,attachments_std,wikileaks_visits_mean,wikileaks_visits_std,job_site_visits_mean,job_site_visits_std,keylogger_downloads_mean,keylogger_downloads_std
DLH0029,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.886363636363637,0.3210382206405507,259324.20454545456,32807.26226790842,1.8181818181818181,1.9915253856082773,0.0,1.0,0.7045454545454546,1.2119472214800762,0.0,1.0
DLM0051,3.1132075471698113,0.6978091363053192,0.0,1.0,17.339622641509433,1.223855764289728,24.28301886792453,2.7201340357993535,24.28301886792453,2.7201340357993535,190.0,1.0,17.867924528301888,0.4818927365909351,544813.679245283,43889.77415498863,9.660377358490566,4.69018367783024,0.0,1.0,13.30188679245283,10.098714513891926,0.0,1.0
DLS0383,2.727272727272727,0.45051063346696657,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,90.0,1.0,8.454545454545455,1.9344435586511088,255580.54545454544,64041.04036001628,6.795454545454546,4.0610432011500155,0.0,1.0,5.2272727272727275,4.704592691084568,0.0,1.0
DMG0358,9.045454545454545,3.0875183490993816,2.6818181818181817,1.7754492032018563,0.0,1.0,0.0,1.0,0.0,1.0,114.0,1.0,10.363636363636363,2.0010568032441576,315850.25,71265.85044489206,8.25,4.415222083487039,0.0,1.0,9.545454545454545,6.783888387130838,0.0,1.0
DMK0257,3.590909090909091,0.9957626928041388,0.3409090909090909,0.6449511183273601,4.2272727272727275,1.986742529211683,3.772727272727273,2.5957356475182594,3.772727272727273,2.5957356475182594,95.0,1.0,8.704545454545455,1.1118713631164323,257473.02272727274,46092.64933450766,5.659090909090909,3.7288515709337333,0.0,1.0,0.20454545454545456,0.5531955983003284,0.0,1.0
DMM0623,2.8,0.4045199174779452,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.71111111111111,0.9681806326165262,438581.22222222225,53927.29066483404,10.577777777777778,4.648992505170482,0.0,1.0,0.0,1.0,0.0,1.0
DOL0332,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.9318181818181817,0.25497170592935275,87217.36363636363,17884.254483283134,1.7045454545454546,2.0862734715002813,0.0,1.0,3.3636363636363638,2.588803342939432,0.0,1.0
DOP0562,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.363636363636363,1.5415321446747516,254896.29545454544,54048.689424370605,3.5681818181818183,3.1652012484070493,0.0,1.0,0.9545454545454546,1.4778133666749143,0.0,1.0
DPM0423,2.4545454545454546,0.8478302115714423,0.0,1.0,6.2727272727272725,2.306347523820781,3.6363636363636362,2.796101181678127,3.6363636363636362,2.796101181678127,95.0,1.0,8.340909090909092,1.8165029246506241,252403.88636363635,61066.45510338521,6.113636363636363,3.913102076958055,0.0,1.0,1.9772727272727273,3.5600407390119777,0.0,1.0
DRR0162,2.0,1.0,0.0,1.0,4.2727272727272725,1.7031248484686787,2.1363636363636362,1.8626176765185853,2.1363636363636362,1.8626176765185853,114.0,1.0,10.659090909090908,1.0984805958460613,319276.25,44887.83400418436,4.931818181818182,3.8300994417397605,0.0,1.0,1.9545454545454546,2.0454662907814063,0.0,1.0
DRR0242,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,90.0,1.0,8.849056603773585,0.6323407800537719,259450.71698113208,29723.007311985784,1.6415094339622642,2.057765214448408,0.0,1.0,3.830188679245283,2.946548496230566,0.0,1.0
DSB0731,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,13.909090909090908,3.002465512596946,412153.2272727273,97515.22915239865,5.136363636363637,3.1739558553436416,0.0,1.0,0.0,1.0,0.0,1.0
DSM0591,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9545454545454546,0.21070705494148542,26843.840909090908,10813.914109583555,0.0,1.0,0.0,1.0,0.25,0.4380187953915665,0.0,1.0
DTP0379,3.1818181818181817,0.755529300763972,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,9.772727272727273,0.9611920013321725,291902.0681818182,40990.78596034,5.818181818181818,5.362543336509347,0.0,1.0,8.136363636363637,5.223341660015318,0.0,1.0
DTT0076,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,190.0,1.0,17.34090909090909,1.9403090357811665,522823.7727272727,69737.48993517598,0.0,1.0,0.0,1.0,0.3181818181818182,0.674199862463242,0.0,1.0
DVM0265,2.1818181818181817,0.5816067269023053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0,1.0,8.863636363636363,0.553673108616514,261848.95454545456,27758.11822751624,3.659090909090909,2.5052798369265625,0.0,1.0,0.0,1.0,0.0,1.0
DVW0103,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.613636363636363,1.2429505236445777,256050.52272727274,46335.71531690974,0.0,1.0,0.0,1.0,1.6363636363636365,2.1140824508234046,0.0,1.0
DZC0228,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.704545454545455,1.0247982320879003,263118.25,46447.84297698997,2.090909090909091,2.586352210930522,0.0,1.0,0.0,1.0,0.0,1.0
EBC0390,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.636363636363637,1.0363376726097486,264239.5,40586.84135856246,0.0,1.0,0.0,1.0,10.863636363636363,4.786565060040004,0.0,1.0
ECF0828,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9318181818181818,0.25497170592935264,30948.31818181818,15409.42998775648,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ECL0930,2.7954545454545454,0.4080324573583921,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.818181818181818,0.7857074215125329,260069.29545454544,33812.046547759935,5.613636363636363,3.4182540701283837,0.0,1.0,4.909090909090909,3.2694369177253138,0.0,1.0
ECR0822,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9545454545454546,0.21070705494148545,28016.68181818182,12095.986241403381,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
EDB0714,2.0,1.0,0.0,1.0,4.136363636363637,1.850089992668604,2.227272727272727,1.878441169218681,2.227272727272727,1.878441169218681,10.0,1.0,1.0,1.0,32007.590909090908,9784.616136825793,0.45454545454545453,0.8748300952529318,0.0,1.0,0.0,1.0,0.0,1.0
EFS0882,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.840909090909091,0.568276947638877,84949.72727272728,22721.672071787398,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
EGD0132,2.0,1.0,0.0,1.0,4.238095238095238,1.9469145308606104,1.9523809523809523,1.8296499795368095,1.9523809523809523,1.8296499795368095,10.0,1.0,1.0,1.0,26683.52380952381,8873.12219919825,0.19047619047619047,0.6796357567879738,0.0,1.0,0.0,1.0,0.0,1.0
EGD0409,2.7142857142857144,0.4688072309384954,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.857142857142858,0.36313651960128146,264870.5,33644.30049057343,4.142857142857143,3.109715368056966,0.0,1.0,4.928571428571429,4.795258647300006,0.0,1.0
EGK0893,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.8863636363636362,0.3867520743564635,86958.15909090909,19255.823979088414,0.29545454545454547,0.7014783543394374,0.0,1.0,1.1363636363636365,1.356995811391954,0.0,1.0
EHB0420,3.5283018867924527,1.0303803178532909,0.1509433962264151,0.45557345160942025,0.0,1.0,0.0,1.0,0.0,1.0,86.60377358490567,17.314222280498758,8.50943396226415,1.7499740823293308,253258.79245283018,57594.42376098524,4.245283018867925,3.0940741151269147,0.0,1.0,1.5849056603773586,2.1788666978690387,0.0,1.0
EHB0824,2.074074074074074,0.26688025634181195,0.0,1.0,0.6666666666666666,3.464101615137755,0.5185185185185185,2.6943012562182536,0.5185185185185185,2.6943012562182536,10.0,1.0,0.9259259259259259,0.26688025634181184,25790.296296296296,10392.55021199474,0.037037037037037035,0.19245008972987526,0.0,1.0,0.4444444444444444,0.5773502691896258,0.0,1.0
EHD0584,3.1818181818181817,0.7555293007639722,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,33505.40909090909,11273.002889839696,0.5454545454545454,1.2474074594850146,0.0,1.0,0.09090909090909091,0.29080336345115265,0.0,1.0
EHR0096,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.75,0.8924750012784546,264057.88636363635,38223.94877634379,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
EIM0156,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.75,0.8387421368293255,259085.5,34679.90415446374,5.863636363636363,3.3935020608195408,0.0,1.0,0.045454545454545456,0.21070705494148545,0.0,1.0
EIP0997,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.931818181818182,0.25497170592935264,267250.0909090909,22867.244766277498,0.0,1.0,0.0,1.0,9.795454545454545,5.2499370780483865,0.0,1.0
EIS0041,8.522727272727273,3.0613011093372693,2.2954545454545454,2.086273471500281,7.090909090909091,3.963896261626771,8.295454545454545,7.350303095963933,8.295454545454545,7.350303095963933,110.38636363636364,18.120033765935617,9.454545454545455,2.005278446762101,281183.04545454547,65256.16218107327,5.181818181818182,4.3309203451392175,0.0,1.0,1.1818181818181819,1.6033790956329999,0.0,1.0
EJW0884,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.977272727272727,0.15075567228888181,87368.06818181818,20868.884342314934,0.5454545454545454,1.3546568338220273,0.0,1.0,1.7045454545454546,1.3220763348215328,0.0,1.0
ELB0847,2.272727272727273,0.6942835143575484,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,31227.545454545456,10864.898320256556,0.1590909090909091,0.6449511183273603,0.0,1.0,0.09090909090909091,0.29080336345115265,0.0,1.0
ELH0960,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9545454545454546,0.21070705494148542,29811.25,11893.79721305811,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ELT0769,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,3.0,1.0,89016.25,15961.432359990693,0.0,1.0,0.0,1.0,0.20454545454545456,0.46152152080364023,0.0,1.0
EMB0531,2.772727272727273,0.4239151057857213,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.75,0.6514741780386718,81098.72727272728,23463.221185272207,1.8181818181818181,2.082850543072645,0.0,1.0,2.0454545454545454,1.8671523580357319,0.0,1.0
EMS0317,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.5,1.3381695237968187,439991.5681818182,58250.08229573895,4.863636363636363,3.567234021250619,0.0,1.0,0.9545454545454546,1.3110362571848564,0.0,1.0
EMW0105,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,1.0,10.477272727272727,1.7184178277900888,317021.2272727273,62105.72409332693,0.0,1.0,0.0,1.0,0.5909090909090909,0.897494751378883,0.0,1.0
EMW0772,2.0454545454545454,0.3015113445777636,0.0,1.0,0.6363636363636364,1.0363376726097486,0.5227272727272727,1.4545619713649973,0.5227272727272727,1.4545619713649973,29.0,1.0,2.7954545454545454,0.631702956928976,84033.95454545454,24329.63854763056,0.4318181818181818,1.128854683476097,0.0,1.0,0.5227272727272727,0.8209080724569269,0.0,1.0
ENC0234,3.0,0.6469966392206304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.568181818181818,1.689884092251042,252488.52272727274,57207.851754761956,1.7272727272727273,2.083865330242753,0.0,1.0,0.0,1.0,0.0,1.0
ENL0100,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.681818181818182,1.342900839171597,264077.0227272727,49454.19743301531,2.5454545454545454,2.3767727333072495,0.0,1.0,5.386363636363637,6.039466744868114,0.0,1.0
EPW0434,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.954545454545455,0.2107070549414852,272288.70454545453,36109.51891159665,2.977272727272727,2.592373756103067,0.0,1.0,1.5681818181818181,1.9337603717823173,0.0,1.0
ERH0449,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,28007.522727272728,8269.167435071013,0.0,1.0,0.0,1.0,0.25,0.5337449961641163,0.0,1.0
ESA0642,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.8636363636363638,0.553673108616514,87473.72727272728,26811.11663606586,0.0,1.0,0.0,1.0,0.5909090909090909,1.0188498261704353,0.0,1.0
ESH0135,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9772727272727273,0.15075567228888181,27966.477272727272,10848.342995299212,0.7045454545454546,1.471900297662151,0.0,1.0,0.18181818181818182,0.445793114636243,0.0,1.0
ESH0283,2.1818181818181817,0.5816067269023053,0.0,1.0,0.6818181818181818,1.136553895277754,6.545454545454546,10.377647144401267,6.545454545454546,10.377647144401267,95.0,1.0,8.909090909090908,0.2908033634511526,266461.1818181818,30100.814223919544,3.75,3.207005413299178,0.0,1.0,0.13636363636363635,0.34714175717877416,0.0,1.0
ESJ0670,2.2413793103448274,0.6572228874399877,0.0,1.0,0.8620689655172413,1.303817281651169,7.9655172413793105,10.85464653879405,7.9655172413793105,10.85464653879405,95.0,1.0,9.844827586206897,0.7206654852855038,295490.1206896552,37327.30105200862,2.310344827586207,3.0447360185847825,0.0,1.0,0.06896551724137931,0.3168966274264988,0.0,1.0
ESR0693,2.372093023255814,0.7874992309581577,0.0,1.0,2.372093023255814,2.3301671288307837,2.7674418604651163,3.053781491094089,2.7674418604651163,3.053781491094089,95.0,1.0,8.55813953488372,1.2402443227309874,257241.6511627907,42094.38561301638,6.116279069767442,4.013129062545427,0.0,1.0,0.0,1.0,0.0,1.0
ETR0177,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,1.0,10.818181818181818,0.755529300763972,324273.5681818182,41359.407698627525,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
ETR0428,2.409090909090909,0.8160649147167842,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0,1.0,8.909090909090908,0.29080336345115265,263211.88636363635,28658.27945241712,4.0,2.578984837236868,0.0,1.0,1.75,2.2529051012745382,0.0,1.0
EWH0191,2.840909090909091,0.36998942902446824,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143.0,1.0,13.636363636363637,1.0136489253006755,405556.5681818182,47534.9106615327,10.272727272727273,4.843425831408507,0.0,1.0,0.0,1.0,0.0,1.0
EZH0736,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.909090909090908,0.2908033634511525,436556.79545454547,30233.266709602056,3.340909090909091,2.8687829184871774,0.0,1.0,0.0,1.0,0.0,1.0
EZT0640,3.272727272727273,0.6599378534390125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.9318181818181817,0.33394939546509295,87804.04545454546,19827.789286702788,2.2954545454545454,2.8577072079304986,0.0,1.0,0.0,1.0,0.0,1.0
FAW0032,2.1363636363636362,0.5099434118587054,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143.0,1.0,13.931818181818182,1.1492713014396974,413437.1590909091,53421.021115915835,5.25,3.942169158524099,0.0,1.0,3.6363636363636362,4.193521632070941,0.0,1.0
FBA0348,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143.0,1.0,13.636363636363637,1.101603674372558,405791.9772727273,49234.670233951845,0.0,1.0,0.0,1.0,5.0,5.5405482056024615,0.0,1.0
FBW0747,2.125,0.48924605479008165,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.375,1.5794558718317613,438039.4583333333,59409.98159560158,2.9791666666666665,3.4915678568933437,0.0,1.0,2.6041666666666665,3.330961035262904,0.0,1.0
FDE0117,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143.0,1.0,13.772727272727273,0.6420764412811008,407141.38636363635,30678.862848620392,4.5227272727272725,3.3721750372763277,0.0,1.0,2.3181818181818183,2.143380586425655,0.0,1.0
FEB0306,3.1136363636363638,0.7222673952732753,0.0,1.0,2.159090909090909,2.045337088476329,2.977272727272727,2.94514686618935,2.977272727272727,2.94514686618935,10.0,1.0,0.8863636363636364,0.32103822064055043,23715.022727272728,11235.25012087142,0.5454545454545454,1.501232756298473,0.0,1.0,0.20454545454545456,0.4615215208036402,0.0,1.0
FFC0891,3.577777777777778,1.0550503841671794,0.1111111111111111,0.38270699819136633,4.355555555555555,1.872717465895672,4.6,3.085155071982901,4.6,3.085155071982901,28.355555555555554,4.323064756499594,2.911111111111111,0.4681793664739179,86224.6888888889,20736.143609892868,1.8222222222222222,1.8621699083802121,0.0,1.0,1.3777777777777778,1.748881316323626,0.0,1.0
FGW0853,2.5652173913043477,0.885743226224131,0.2391304347826087,0.5650873131628285,0.0,1.0,0.0,1.0,0.0,1.0,154.95652173913044,33.401900492662676,13.0,3.03315017762062,392556.347826087,99290.58051043187,8.695652173913043,5.448219139080183,0.0,1.0,4.369565217391305,5.502963628414435,0.0,1.0
FHO0630,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.431818181818182,2.050498830661811,439017.1818181818,80407.02837765063,11.204545454545455,5.547174203957239,0.0,1.0,0.11363636363636363,0.6181709363549142,0.0,1.0
FHS0837,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9772727272727273,0.15075567228888181,27864.522727272728,10404.992168316478,0.0,1.0,0.0,1.0,0.06818181818181818,0.2549717059293527,0.0,1.0
FIR0920,2.3636363636363638,0.780307306514826,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.568181818181818,0.9740284908857043,256649.81818181818,39405.36357204744,6.159090909090909,4.198245379990683,0.0,1.0,2.5454545454545454,2.7824578849655146,0.0,1.0
FKB0163,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.727272727272727,1.148581255564555,263426.0227272727,53850.780993446344,1.25,1.6442288077068297,0.0,1.0,1.2727272727272727,2.203207348745116,0.0,1.0
FKK0055,2.8771929824561404,0.599707531057446,0.0,1.0,0.9122807017543859,1.3131301447085721,1.8070175438596492,2.6954895956766385,1.8070175438596492,2.6954895956766385,100.0,1.0,8.614035087719298,1.1141041558918263,260540.56140350876,41578.183364947516,7.228070175438597,4.648415797189285,0.0,1.0,0.05263157894736842,0.22528177844479144,0.0,1.0
FLM0213,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,143.0,1.0,13.5,2.0853865850969515,405526.7272727273,75327.6856767302,5.204545454545454,3.5996094455755236,0.0,1.0,0.0,1.0,0.0,1.0
FMG0527,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.9545454545454546,0.2107070549414855,84791.54545454546,18523.161598456594,2.272727272727273,2.490574197021002,0.0,1.0,1.6818181818181819,2.4282516178645355,0.0,1.0
FOB0756,3.3793103448275863,0.8340891913874395,0.0,1.0,0.896551724137931,1.3070611896227458,0.3448275862068966,1.0521777606124376,0.3448275862068966,1.0521777606124376,29.0,1.0,2.8448275862068964,0.45118651132051835,82873.53448275862,21639.668096828453,1.4655172413793103,1.9213985882125653,0.0,1.0,1.2758620689655173,1.4724737920793556,0.0,1.0
FPC0954,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,29108.18181818182,7900.122089938914,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
FQA0854,2.090909090909091,0.42141410988297084,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.568181818181818,1.4847711791873701,438425.7272727273,58312.957109896524,7.454545454545454,3.559818034639734,0.0,1.0,2.590909090909091,3.972686876007113,0.0,1.0
FRB0023,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,114.0,1.0,10.75,0.6862435664967211,317542.54545454547,41494.026252290736,9.227272727272727,6.1789727315236895,0.0,1.0,0.25,0.5337449961641164,0.0,1.0
FRL0511,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.9318181818181817,0.33394939546509295,88799.02272727272,19594.65691586955,3.0454545454545454,2.852616468930948,0.0,1.0,1.6818181818181819,1.938264955041184,0.0,1.0
FRR0832,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9545454545454546,0.21070705494148542,30160.295454545456,12114.859706219226,0.7045454545454546,1.4072824786197053,0.0,1.0,0.0,1.0,0.0,1.0
FSB0399,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.659090909090908,1.3799761005376028,260336.86363636365,50707.40991518453,3.840909090909091,3.19842389832927,0.0,1.0,0.0,1.0,0.0,1.0
FSC0601,2.227272727272727,0.6420764412811008,0.0,1.0,3.5454545454545454,2.1935905095225112,2.227272727272727,1.9631919472034522,2.227272727272727,1.9631919472034522,162.0,1.0,13.590909090909092,1.6327773715457086,414570.13636363635,68302.31656617917,2.977272727272727,2.6978771703351594,0.0,1.0,0.022727272727272728,0.1507556722888818,0.0,1.0
FTM0406,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.772727272727273,0.9366848111920946,262473.6818181818,39685.51482668704,0.0,1.0,0.0,1.0,2.0681818181818183,2.8069492441432957,0.0,1.0
FUM0015,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,190.0,1.0,17.931818181818183,0.2549717059293528,524712.5227272727,43680.54824943894,12.772727272727273,5.697260199811412,0.0,1.0,0.0,1.0,0.0,1.0
FWM0707,2.3181818181818183,0.7399788580489365,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9545454545454546,0.21070705494148542,27451.795454545456,10389.075101702561,0.45454545454545453,0.8748300952529319,0.0,1.0,0.09090909090909091,0.29080336345115265,0.0,1.0
FXF0957,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9090909090909091,0.29080336345115265,27454.68181818182,12553.550600810257,0.45454545454545453,1.150420458112587,0.0,1.0,0.0,1.0,0.0,1.0
GAF0060,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.977272727272727,0.15075567228888184,270491.54545454547,32235.140674428763,7.659090909090909,4.960041174895589,0.0,1.0,0.22727272727272727,0.5222329678670935,0.0,1.0
GAF0570,2.8863636363636362,0.618170936354914,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0,1.0,8.772727272727273,0.831463723736679,266266.70454545453,36563.73033013539,5.5227272727272725,4.066245833653447,0.0,1.0,0.45454545454545453,0.761105238408163,0.0,1.0
GBM0603,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.772727272727273,0.773504148712927,434508.9772727273,44206.9486853508,5.4772727272727275,3.3024912116400595,0.0,1.0,3.75,3.679768698494323,0.0,1.0
GCC0744,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,162.0,1.0,14.659090909090908,1.4296394376820674,442078.2272727273,56292.666311507885,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
GCC0945,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9772727272727273,0.15075567228888181,27259.022727272728,9833.767925069345,0.25,0.7813226710387136,0.0,1.0,0.0,1.0,0.0,1.0
GCG0951,2.909090909090909,0.4214141098829709,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9772727272727273,0.34022129348591074,29178.977272727272,12703.82927344247,0.75,1.8059977594052388,0.0,1.0,0.5454545454545454,0.7611052384081631,0.0,1.0
GCL0016,2.9361702127659575,0.7041570760768397,0.0,1.0,0.723404255319149,1.4096272658675237,0.425531914893617,1.1372101800126986,0.425531914893617,1.1372101800126986,114.0,1.0,10.914893617021276,0.28205667284696934,321283.0,33990.68486269117,5.127659574468085,4.046560650599767,0.0,1.0,0.0,1.0,0.0,1.0
GCR0554,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.545454545454545,1.454016817255763,255517.77272727274,51609.38375819493,3.8863636363636362,3.3425787920365484,0.0,1.0,11.545454545454545,5.617474999497448,0.0,1.0
GCS0518,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0,2.8636363636363638,0.5536731086165139,83458.84090909091,24196.31904154324,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
GCS0571,2.8636363636363638,0.553673108616514,0.0,1.0,0.6363636363636364,1.1225160503521083,1.1363636363636365,2.4265096867810527,1.1363636363636365,2.4265096867810527,10.0,1.0,0.9772727272727273,0.15075567228888181,30714.454545454544,11887.536194070146,0.18181818181818182,0.6203047740304676,0.0,1.0,0.0,1.0,0.0,1.0
GDF0704,3.022727272727273,0.5493605739121922,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9090909090909091,0.29080336345115265,25903.159090909092,11334.089257619375,0.45454545454545453,1.0664992821451251,0.0,1.0,0.22727272727272727,0.47562132502684945,0.0,1.0
GHH0288,2.1363636363636362,0.5099434118587053,0.045454545454545456,0.3015113445777636,4.295454545454546,2.1628958350402994,3.75,2.8376619920976056,3.75,2.8376619920976056,10.0,1.0,0.9545454545454546,0.21070705494148542,27828.136363636364,13191.77589044641,0.6818181818181818,1.7623019733414387,0.0,1.0,0.0,1.0,0.0,1.0
GHL0460,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,0.9772727272727273,0.15075567228888181,31292.772727272728,12057.711613009107,0.4090909090909091,1.0188498261704353,0.0,1.0,0.0,1.0,0.0,1.0
GJD0298,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,30849.613636363636,11192.739208379086,0.5909090909090909,1.2448625929251271,0.0,1.0,0.11363636363636363,0.3210382206405505,0.0,1.0
GJT0386,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95.0,1.0,8.181818181818182,2.1703362430816626,240990.93181818182,69362.6903217404,0.8636363636363636,1.472079830540499,0.0,1.0,13.136363636363637,6.2861638728867435,0.0,1.0
